"","x"
"Centaurium_littorale",277.322916471034
"Centaurium_pulchellum",470.1
"Centranthus_ruber",215.996296264542
"Cephalanthera_damasonium",310.714177339883
"Cephalanthera_longifolia",350.629508602457
"Cephalaria_gigantea",173
"Cephalaria_squamiflora",87.5531707232231
"Cerastium_alpinum",308.664866805408
"Cerastium_arvense",180.280435032162
"Cerastium_cerastoides",226.307799246955
"Cerastium_diffusum",230.984847987915
"Cerastium_fontanum",291.091885362925
"Cerastium_glomeratum",214.501993220502
"Cerastium_mollissimum",161.479470199646
"Cerastium_pumilum",309.4
"Cerastium_semidecandrum",187.762592103874
"Cerastium_tomentosum",207.166599624553
"Cerastium_uniflorum",287.02216213707
"Cerasus_lusitanica",66.8895855849496
"Cerasus_mahaleb",155.192391701875
"Cerasus_sachalinensis",116.279069767442
"Cerasus_vulgaris",231.077617350848
"Ceratocapnos_claviculata",860.418398222632
"Ceratonia_siliqua",57.5695984964297
"Ceratophyllum_demersum",252.154708897895
"Cerbera_manghas",126.3
"Cercidiphyllum_japonicum",138.888888888889
"Cercocarpus_betuloides",72.7779804536824
"Ceriops_tagal",53
"Chaenorhinum_minus",256.08892467448
"Chaerophyllum_aureum",201.7
"Chaerophyllum_bulbosum",173.3
"Chaerophyllum_hirsutum",260.739448492168
"Chaerophyllum_temulum",274.694846084024
"Chaetachme_aristata",127.299725058619
"Chamaecytisus_prolifer",46.3027272306339
"Chamaedaphne_calyculata",135.282772143621
"Chamaedorea_alternans",239.607843137255
"Chamaedorea_pinnatifrons",244.328966773662
"Chamaespartium_sagittale",275.9
"Chamerion_angustifolium",151.053264561001
"Charybdis_maritima",90.7086719684716
"Cheirodendron_trigynum",111.68
"Chelidonium_majus",423.244784225395
"Chenopodium_album",206.156459197146
"Chenopodium_bonus-henricus",280.112764104344
"Chenopodium_ficifolium",186.570934166765
"Chenopodium_foliosum",150.829562594269
"Chenopodium_glaucum",238.453685230487
"Chenopodium_hybridum",354.801855977669
"Chenopodium_oahuense",111.51
"Chenopodium_polyspermum",346.460895177372
"Chenopodium_rubrum",197.94782800055
"Chenopodium_urbicum",136.092799221708
"Chilopsis_linearis",43.010752688172
"Chimaphila_umbellata",91.3
"Chionanthus_pegleriae",88.9
"Chionanthus_sp1",92.9598833819242
"Chionanthus_virginicus",289.519397799652
"Chondrilla_juncea",57.2394095007976
"Christolea_crassifolia",86.5800865800865
"Chrysanthemum_leucanthemum",180.836875309485
"Chrysanthemum_segetum",280
"Chrysocephalum_apiculatum",261.2842
"Chrysosplenium_alternifolium",393.856350318333
"Chrysosplenium_oppositifolium",232.59836628833
"Chrysothamnus_nauseosus",81.8089597172683
"Chuquiraga_jussieui",70.4225352112677
"Cibotium_glaucum",166.5
"Cicendia_filiformis",376.7
"Cicerbita_alpina",379.626843097271
"Cicerbita_macrophylla",259.11505847259
"Cichorium_intybus",245.622388456402
"Cicuta_virosa",211.129711832555
"Cinnamomum_barbeyanum",125
"Cinnamomum_japonicum",89.132197891322
